"MovieID","numRatings","avgRating","Title","Genres","image_url","Action","Adventure","Animation","Children.s","Comedy","Crime","Documentary","Drama","Fantasy","Film.Noir","Horror","Musical","Mystery","Romance","Sci.Fi","Thriller","War","Western","MRS1","MRS2"
1149,4,3.5,"JLG/JLG - autoportrait de décembre (1994)","Documentary|Drama","https://liangfgithub.github.io/MovieImages/1149.jpg?raw=true",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.9,5.92307692307692
1150,158,3.93037974683544,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)","Drama","https://liangfgithub.github.io/MovieImages/1150.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.73038,8.58165884422111
1151,31,3.48387096774194,"Faust (1994)","Animation|Comedy|Thriller","https://liangfgithub.github.io/MovieImages/1151.jpg?raw=true",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.583871,7.37888205590062
1152,29,3.48275862068966,"He Walked by Night (1948)","Crime|Film-Noir|Thriller","https://liangfgithub.github.io/MovieImages/1152.jpg?raw=true",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,6.382759,7.35761669536424
1153,14,3.42857142857143,"Raw Deal (1948)","Film-Noir","https://liangfgithub.github.io/MovieImages/1153.jpg?raw=true",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.828571,6.94736755263158
1154,15,3.73333333333333,"T-Men (1947)","Film-Noir","https://liangfgithub.github.io/MovieImages/1154.jpg?raw=true",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.233333,7.60493759259259
1160,6,2.16666666666667,"Six of a Kind (1934)","Comedy","https://liangfgithub.github.io/MovieImages/1160.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.766667,3.97222283333333
1161,94,3.9468085106383,"Tin Drum, The (Blechtrommel, Die) (1979)","Drama","https://liangfgithub.github.io/MovieImages/1161.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.346809,8.57353047478992
1162,96,3.90625,"Ruling Class, The (1972)","Comedy","https://liangfgithub.github.io/MovieImages/1162.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.50625,8.48765432098766
1163,19,2.94736842105263,"Mina Tannenbaum (1994)","Drama","https://liangfgithub.github.io/MovieImages/1163.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.847368,6.09900902970297
1164,5,3.6,"Two or Three Things I Know About Her (1966)","Drama","https://liangfgithub.github.io/MovieImages/1164.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.1,6.38709677419355
1165,1,1,"Bloody Child, The (1996)","Drama|Thriller","https://liangfgithub.github.io/MovieImages/1165.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.1,1
1167,94,2.8936170212766,"Dear God (1996)","Comedy","https://liangfgithub.github.io/MovieImages/1167.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.293617,6.2857142394958
1168,18,2.05555555555556,"Bad Moon (1996)","Horror","https://liangfgithub.github.io/MovieImages/1168.jpg?raw=true",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.855556,4.23958425
1169,36,3.72222222222222,"American Dream (1990)","Documentary","https://liangfgithub.github.io/MovieImages/1169.jpg?raw=true",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.322222,7.92473070967742
1170,17,1.64705882352941,"Best of the Best 3: No Turning Back (1995)","Action","https://liangfgithub.github.io/MovieImages/1170.jpg?raw=true",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.347059,3.38461574725275
1171,415,3.73493975903614,"Bob Roberts (1992)","Comedy","https://liangfgithub.github.io/MovieImages/1171.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.23494,8.19317688611245
1172,615,4.28780487804878,"Cinema Paradiso (1988)","Comedy|Drama|Romance","https://liangfgithub.github.io/MovieImages/1172.jpg?raw=true",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,65.787805,9.41480065725414
1173,198,3.34848484848485,"Cook the Thief His Wife & Her Lover, The (1989)","Drama","https://liangfgithub.github.io/MovieImages/1173.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23.148485,7.32228948795181
1174,5,3.8,"Grosse Fatigue (1994)","Comedy","https://liangfgithub.github.io/MovieImages/1174.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,6.74193548387097
1175,368,4.00271739130435,"Delicatessen (1991)","Comedy|Sci-Fi","https://liangfgithub.github.io/MovieImages/1175.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,40.802717,8.77735558829903
1176,129,3.93798449612403,"Double Life of Veronique, The (La Double Vie de Véronique) (1991)","Drama","https://liangfgithub.github.io/MovieImages/1176.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.837984,8.5837162764977
1177,147,3.99319727891156,"Enchanted April (1991)","Drama","https://liangfgithub.github.io/MovieImages/1177.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.693197,8.71389952631579
1178,230,4.47391304347826,"Paths of Glory (1957)","Drama|War","https://liangfgithub.github.io/MovieImages/1178.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,27.473913,9.79152239619377
1179,885,3.78870056497175,"Grifters, The (1990)","Crime|Drama|Film-Noir","https://liangfgithub.github.io/MovieImages/1179.jpg?raw=true",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,92.288701,8.32385561611374
1180,50,3.84,"Hear My Song (1991)","Comedy","https://liangfgithub.github.io/MovieImages/1180.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.84,8.25
1181,10,2.9,"Shooter, The (1995)","Action","https://liangfgithub.github.io/MovieImages/1181.jpg?raw=true",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,5.69642857142857
1183,989,3.60970677451972,"English Patient, The (1996)","Drama|Romance|War","https://liangfgithub.github.io/MovieImages/1183.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,102.509707,7.93173145889719
1184,91,3.8021978021978,"Mediterraneo (1991)","Comedy|War","https://liangfgithub.github.io/MovieImages/1184.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12.902198,8.25596572234273
1185,453,3.95805739514349,"My Left Foot (1989)","Drama","https://liangfgithub.github.io/MovieImages/1185.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49.258057,8.68471952047556
1186,562,3.61387900355872,"Sex, Lies, and Videotape (1989)","Drama","https://liangfgithub.github.io/MovieImages/1186.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59.813879,7.9335937421875
1187,147,3.65986394557823,"Passion Fish (1992)","Drama","https://liangfgithub.github.io/MovieImages/1187.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.359864,7.98650484210526
1188,676,3.95118343195266,"Strictly Ballroom (1992)","Comedy|Romance","https://liangfgithub.github.io/MovieImages/1188.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,71.551183,8.67719928765505
1189,269,4.25278810408922,"Thin Blue Line, The (1988)","Documentary","https://liangfgithub.github.io/MovieImages/1189.jpg?raw=true",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31.152788,9.31458156328646
1190,132,3.50757575757576,"Tie Me Up! Tie Me Down! (1990)","Drama","https://liangfgithub.github.io/MovieImages/1190.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.707576,7.64714767567568
1191,209,3.0622009569378,"Madonna: Truth or Dare (1991)","Documentary","https://liangfgithub.github.io/MovieImages/1191.jpg?raw=true",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23.962201,6.69838258705994
1192,105,4.02857142857143,"Paris Is Burning (1990)","Documentary","https://liangfgithub.github.io/MovieImages/1192.jpg?raw=true",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.528571,8.76271093220339
1193,1725,4.39072463768116,"One Flew Over the Cuckoo's Nest (1975)","Drama","https://liangfgithub.github.io/MovieImages/1193.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,176.890725,9.65287995307612
1194,212,3.47641509433962,"Up in Smoke (1978)","Comedy","https://liangfgithub.github.io/MovieImages/1194.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24.676415,7.60506545966229
1196,2990,4.29297658862876,"Star Wars: Episode V - The Empire Strikes Back (1980)","Action|Adventure|Drama|Sci-Fi|War","https://liangfgithub.github.io/MovieImages/1196.jpg?raw=true",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,303.292977,9.4407604660337
1197,2318,4.3037100949094,"Princess Bride, The (1987)","Action|Adventure|Comedy|Romance","https://liangfgithub.github.io/MovieImages/1197.jpg?raw=true",1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,236.10371,9.46326298551225
1198,2514,4.47772474144789,"Raiders of the Lost Ark (1981)","Action|Adventure","https://liangfgithub.github.io/MovieImages/1198.jpg?raw=true",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.877725,9.84629509780534
1199,913,4.09748083242059,"Brazil (1985)","Sci-Fi","https://liangfgithub.github.io/MovieImages/1199.jpg?raw=true",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95.397481,9.00262561430759
1200,1820,4.12582417582418,"Aliens (1986)","Action|Sci-Fi|Thriller|War","https://liangfgithub.github.io/MovieImages/1200.jpg?raw=true",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,186.125824,9.0708320316275
1201,822,4.1338199513382,"Good, The Bad and The Ugly, The (1966)","Action|Western","https://liangfgithub.github.io/MovieImages/1201.jpg?raw=true",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,86.33382,9.08114685131195
1202,72,3.61111111111111,"Withnail and I (1987)","Comedy","https://liangfgithub.github.io/MovieImages/1202.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.811111,7.81420740983607
1203,616,4.29545454545455,"12 Angry Men (1957)","Drama","https://liangfgithub.github.io/MovieImages/1203.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65.895455,9.4316276992871
1204,831,4.40192539109507,"Lawrence of Arabia (1962)","Adventure|War","https://liangfgithub.github.io/MovieImages/1204.jpg?raw=true",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87.501925,9.67027071016583
1205,231,3.38095238095238,"Transformers: The Movie, The (1986)","Action|Animation|Children's|Sci-Fi|Thriller|War","https://liangfgithub.github.io/MovieImages/1205.jpg?raw=true",1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,26.480952,7.39965463565892
1206,1229,4.07811228641172,"Clockwork Orange, A (1971)","Sci-Fi","https://liangfgithub.github.io/MovieImages/1206.jpg?raw=true",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,126.978112,8.96309480214599
1207,928,4.42564655172414,"To Kill a Mockingbird (1962)","Drama","https://liangfgithub.github.io/MovieImages/1207.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,97.225647,9.72384945673698
1208,1176,4.24319727891156,"Apocalypse Now (1979)","Drama|War","https://liangfgithub.github.io/MovieImages/1208.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,121.843197,9.32551756574924
1209,173,4.02312138728324,"Once Upon a Time in the West (1969)","Western","https://liangfgithub.github.io/MovieImages/1209.jpg?raw=true",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.323121,8.78989582433984
1210,2883,4.02289281997919,"Star Wars: Episode VI - Return of the Jedi (1983)","Action|Adventure|Romance|Sci-Fi|War","https://liangfgithub.github.io/MovieImages/1210.jpg?raw=true",1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,292.322893,8.8466823180778
1211,242,4.11157024793388,"Wings of Desire (Der Himmel über Berlin) (1987)","Comedy|Drama|Romance","https://liangfgithub.github.io/MovieImages/1211.jpg?raw=true",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28.31157,9.0008218256579
1212,480,4.45208333333333,"Third Man, The (1949)","Mystery|Thriller","https://liangfgithub.github.io/MovieImages/1212.jpg?raw=true",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,52.452083,9.77015720698254
1213,1657,4.27519613759807,"GoodFellas (1990)","Crime|Drama","https://liangfgithub.github.io/MovieImages/1213.jpg?raw=true",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,169.975196,9.39862471257991
1214,2024,4.15958498023715,"Alien (1979)","Action|Horror|Sci-Fi|Thriller","https://liangfgithub.github.io/MovieImages/1214.jpg?raw=true",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,206.559585,9.14566466916848
1215,945,3.8042328042328,"Army of Darkness (1993)","Action|Adventure|Comedy|Horror|Sci-Fi","https://liangfgithub.github.io/MovieImages/1215.jpg?raw=true",1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,98.304233,8.35869837983513
1216,87,3.6551724137931,"Big Blue, The (Le Grand Bleu) (1988)","Adventure|Romance","https://liangfgithub.github.io/MovieImages/1216.jpg?raw=true",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.355172,7.93197189115646
1217,357,4.26890756302521,"Ran (1985)","Drama|War","https://liangfgithub.github.io/MovieImages/1217.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,39.968908,9.36013496147404
1218,244,4.19672131147541,"Killer, The (Die xue shuang xiong) (1989)","Action|Thriller","https://liangfgithub.github.io/MovieImages/1218.jpg?raw=true",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28.596721,9.18760127569331
1219,1263,4.21852731591449,"Psycho (1960)","Horror|Thriller","https://liangfgithub.github.io/MovieImages/1219.jpg?raw=true",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,130.518527,9.27194994636925
1220,1341,3.93959731543624,"Blues Brothers, The (1980)","Action|Comedy|Musical","https://liangfgithub.github.io/MovieImages/1220.jpg?raw=true",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,138.039597,8.65936452793921
1221,1692,4.35756501182033,"Godfather: Part II, The (1974)","Action|Crime|Drama","https://liangfgithub.github.io/MovieImages/1221.jpg?raw=true",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,173.557565,9.57984878100638
1222,1254,4.11084529505582,"Full Metal Jacket (1987)","Action|Drama|War","https://liangfgithub.github.io/MovieImages/1222.jpg?raw=true",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,129.510845,9.03521286328872
1223,473,4.3615221987315,"Grand Day Out, A (1992)","Animation|Comedy","https://liangfgithub.github.io/MovieImages/1223.jpg?raw=true",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51.661522,9.5710666242092
1224,426,4.28638497652582,"Henry V (1989)","Drama|War","https://liangfgithub.github.io/MovieImages/1224.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,46.886385,9.40355810393259
1225,1382,4.25180897250362,"Amadeus (1984)","Drama","https://liangfgithub.github.io/MovieImages/1225.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,142.451809,9.3458647220937
1226,226,4.05309734513274,"Quiet Man, The (1952)","Comedy|Romance","https://liangfgithub.github.io/MovieImages/1226.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,26.653097,8.86971755457747
1227,241,3.86307053941909,"Once Upon a Time in America (1984)","Crime|Drama|Thriller","https://liangfgithub.github.io/MovieImages/1227.jpg?raw=true",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,27.963071,8.45664840710157
1228,677,4.18759231905465,"Raging Bull (1980)","Drama","https://liangfgithub.github.io/MovieImages/1228.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,71.887592,9.19640154054851
1230,1334,4.14167916041979,"Annie Hall (1977)","Comedy|Romance","https://liangfgithub.github.io/MovieImages/1230.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,137.541679,9.10350474026363
1231,750,4.08,"Right Stuff, The (1983)","Drama","https://liangfgithub.github.io/MovieImages/1231.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,79.08,8.96166134185304
1232,52,3.63461538461538,"Stalker (1979)","Mystery|Sci-Fi","https://liangfgithub.github.io/MovieImages/1232.jpg?raw=true",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8.834615,7.81578864661654
1233,1001,4.3026973026973,"Boat, The (Das Boot) (1981)","Action|Drama|War","https://liangfgithub.github.io/MovieImages/1233.jpg?raw=true",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,104.402697,9.45459921512672
1234,1049,4.32030505243089,"Sting, The (1973)","Comedy|Crime","https://liangfgithub.github.io/MovieImages/1234.jpg?raw=true",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,109.220305,9.49381058750714
1235,697,4.16499282639885,"Harold and Maude (1971)","Comedy","https://liangfgithub.github.io/MovieImages/1235.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73.864993,9.14723613033515
1236,90,4.18888888888889,"Trust (1990)","Comedy|Drama","https://liangfgithub.github.io/MovieImages/1236.jpg?raw=true",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13.188889,9.09429848684211
1237,299,4.23076923076923,"Seventh Seal, The (Sjunde inseglet, Det) (1957)","Drama","https://liangfgithub.github.io/MovieImages/1237.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34.130769,9.27048583677548
1238,351,4,"Local Hero (1983)","Comedy","https://liangfgithub.github.io/MovieImages/1238.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.1,8.77001703577513
1240,2098,4.15204957102002,"Terminator, The (1984)","Action|Sci-Fi|Thriller","https://liangfgithub.github.io/MovieImages/1240.jpg?raw=true",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,213.95205,9.12928829077744
1241,70,3.35714285714286,"Braindead (1992)","Comedy|Horror","https://liangfgithub.github.io/MovieImages/1241.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.357143,7.26123626404494
1242,1112,4.19334532374101,"Glory (1989)","Action|Drama|War","https://liangfgithub.github.io/MovieImages/1242.jpg?raw=true",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,115.393345,9.2154143083004
1243,325,3.98461538461538,"Rosencrantz and Guildenstern Are Dead (1990)","Comedy|Drama","https://liangfgithub.github.io/MovieImages/1243.jpg?raw=true",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,36.484615,8.73390473635807
1244,718,4.08217270194986,"Manhattan (1979)","Comedy|Drama|Romance","https://liangfgithub.github.io/MovieImages/1244.jpg?raw=true",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,75.882173,8.96579598275862
1245,358,4.00558659217877,"Miller's Crossing (1990)","Drama","https://liangfgithub.github.io/MovieImages/1245.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39.805587,8.78285167371938
1246,855,4.00584795321637,"Dead Poets Society (1989)","Drama","https://liangfgithub.github.io/MovieImages/1246.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,89.505848,8.80051400140154
1247,1261,4.24583663758921,"Graduate, The (1967)","Drama|Romance","https://liangfgithub.github.io/MovieImages/1247.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,130.345837,9.33196086626525
1248,514,4.215953307393,"Touch of Evil (1958)","Crime|Film-Noir|Thriller","https://liangfgithub.github.io/MovieImages/1248.jpg?raw=true",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,55.615953,9.25349311413044
1249,733,4.00545702592087,"Nikita (La Femme Nikita) (1990)","Thriller","https://liangfgithub.github.io/MovieImages/1249.jpg?raw=true",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,77.305457,8.79760277608281
1250,938,4.38699360341151,"Bridge on the River Kwai, The (1957)","Drama|War","https://liangfgithub.github.io/MovieImages/1250.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,98.186994,9.63905538586031
1251,228,4.10526315789474,"8 1/2 (1963)","Drama","https://liangfgithub.github.io/MovieImages/1251.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26.905263,8.98429284816754
1252,1185,4.33924050632911,"Chinatown (1974)","Film-Noir|Mystery|Thriller","https://liangfgithub.github.io/MovieImages/1252.jpg?raw=true",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,122.839241,9.53667280981285
1253,559,4.14132379248658,"Day the Earth Stood Still, The (1951)","Drama|Sci-Fi","https://liangfgithub.github.io/MovieImages/1253.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,60.041324,9.09139638557658
1254,453,4.28918322295806,"Treasure of the Sierra Madre, The (1948)","Adventure","https://liangfgithub.github.io/MovieImages/1254.jpg?raw=true",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.589183,9.41127207793924
1255,54,3.40740740740741,"Bad Taste (1987)","Comedy|Horror","https://liangfgithub.github.io/MovieImages/1255.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.807407,7.33333245652174
1256,594,4.21043771043771,"Duck Soup (1933)","Comedy|War","https://liangfgithub.github.io/MovieImages/1256.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,63.610438,9.24428827016129
1257,472,3.92161016949153,"Better Off Dead... (1985)","Comedy","https://liangfgithub.github.io/MovieImages/1257.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51.12161,8.60566319526627
1258,1087,4.1048758049678,"Shining, The (1980)","Horror","https://liangfgithub.github.io/MovieImages/1258.jpg?raw=true",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,112.804876,9.02076866972983
1259,1785,4.096918767507,"Stand by Me (1986)","Adventure|Comedy|Drama","https://liangfgithub.github.io/MovieImages/1259.jpg?raw=true",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,182.596919,9.00716656197514
1260,308,4.30194805194805,"M (1931)","Crime|Film-Noir|Thriller","https://liangfgithub.github.io/MovieImages/1260.jpg?raw=true",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,35.101948,9.42755486675291
1261,548,3.82664233576642,"Evil Dead II (Dead By Dawn) (1987)","Action|Adventure|Comedy|Horror","https://liangfgithub.github.io/MovieImages/1261.jpg?raw=true",1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,58.626642,8.40021776256373
1262,696,4.3764367816092,"Great Escape, The (1963)","Adventure|War","https://liangfgithub.github.io/MovieImages/1262.jpg?raw=true",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,73.976437,9.61158969363167
1263,700,4.11,"Deer Hunter, The (1978)","Drama|War","https://liangfgithub.github.io/MovieImages/1263.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,74.11,9.02652595550485
1264,257,4.05447470817121,"Diva (1981)","Action|Drama|Mystery|Romance|Thriller","https://liangfgithub.github.io/MovieImages/1264.jpg?raw=true",1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,29.754475,8.87838948489543
1265,2278,3.95302897278314,"Groundhog Day (1993)","Comedy|Romance","https://liangfgithub.github.io/MovieImages/1265.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,231.753029,8.6920850019305
1266,997,4.09027081243731,"Unforgiven (1992)","Western","https://liangfgithub.github.io/MovieImages/1266.jpg?raw=true",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103.790271,8.98777841254258
1267,765,4.33333333333333,"Manchurian Candidate, The (1962)","Film-Noir|Thriller","https://liangfgithub.github.io/MovieImages/1267.jpg?raw=true",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,80.833333,9.51840177368833
1268,317,3.48580441640379,"Pump Up the Volume (1990)","Drama","https://liangfgithub.github.io/MovieImages/1268.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35.185804,7.6398482388435
1269,672,4.16815476190476,"Arsenic and Old Lace (1944)","Comedy|Mystery|Thriller","https://liangfgithub.github.io/MovieImages/1269.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,71.368155,9.15359529411765
1270,2583,3.99032133178475,"Back to the Future (1985)","Comedy|Sci-Fi","https://liangfgithub.github.io/MovieImages/1270.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,262.290321,8.77462971697237
1271,593,3.80607082630691,"Fried Green Tomatoes (1991)","Drama","https://liangfgithub.github.io/MovieImages/1271.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63.106071,8.35644602255133
1272,645,4.26666666666667,"Patton (1970)","Drama|War","https://liangfgithub.github.io/MovieImages/1272.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,68.766667,9.36923626276695
1273,146,3.96575342465753,"Down by Law (1986)","Comedy|Drama","https://liangfgithub.github.io/MovieImages/1273.jpg?raw=true",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,18.565753,8.65353168206522
1274,452,3.93362831858407,"Akira (1988)","Adventure|Animation|Sci-Fi|Thriller","https://liangfgithub.github.io/MovieImages/1274.jpg?raw=true",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,49.133628,8.63106726213592
1275,741,3.84615384615385,"Highlander (1986)","Action|Adventure","https://liangfgithub.github.io/MovieImages/1275.jpg?raw=true",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.946154,8.44785805820533
1276,930,4.25376344086022,"Cool Hand Luke (1967)","Comedy|Drama","https://liangfgithub.github.io/MovieImages/1276.jpg?raw=true",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,97.253763,9.34621896262887
1277,363,3.88429752066116,"Cyrano de Bergerac (1990)","Action|Drama|Romance","https://liangfgithub.github.io/MovieImages/1277.jpg?raw=true",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,40.184298,8.51729923887974
